depArr,distance,angle_error,distance_long,operation_mode,angle_sum,QDepDep,QDepArr,QArrDep,QArrArr,NDepDep,NDepArr,NArrDep,NArrArr,Pressure,VisibilityInMeters,TemperatureInCelsius,WindSpeedInMPS,isRain,isSnow,isDrizzle,isFog,isMist,isHaze,isHail,flightNumber,airline,aircraftModel,AvgSpdLast5Dep,AvgSpdLast5Arr,AvgSpdLast5,AvgSpdLast10Dep,AvgSpdLast10Arr,AvgSpdLast10,TaxiTime
0,2427.22579403,2,1078.7794131,1,548.63,2,0,0,0,0,0,0,0,29.85,10000.0,6.0,7.722,0,0,0,0,0,0,0,"BY172","TOM","B788",208.907380983,418.118536764,354.522181343,191.272569608,374.598642035,273.768249278,11.8333333333
0,1984.14988688,2,866.249197354,1,471.72,0,0,0,0,1,0,0,0,29.85,10000.0,6.0,7.722,0,0,0,0,0,0,0,"FR3214","RYR","B738",218.747843274,418.118536764,323.367830938,193.058150027,374.598642035,280.895382084,7.76666666667
0,2568.99810651,0,977.407659449,1,797.16,1,0,0,0,0,0,0,0,29.85,10000.0,6.0,7.722,0,0,0,0,0,0,0,"SK540","SAS","A319",308.617687128,418.118536764,319.424278095,239.098761731,374.598642035,307.833221436,17.15
0,3301.62217381,2,1417.43726795,1,999.62,5,1,0,0,1,0,0,0,29.85,10000.0,6.0,8.2368,0,0,0,0,0,0,0,"null","TOM","B752",266.398963768,418.118536764,266.398963768,230.827315737,374.598642035,305.77880643,28.9666666667
0,1025.04476029,0,756.386081791,1,528.89,0,0,0,0,3,0,0,0,29.85,10000.0,6.0,8.2368,0,0,0,0,0,0,0,"FR3208","RYR","B738",248.681510364,418.118536764,248.681510364,233.714676819,374.598642035,286.024670651,7.46666666667
0,2985.42882824,0,1417.43726795,1,928.24,4,1,0,0,4,0,0,0,29.85,10000.0,6.0,8.2368,0,0,0,0,0,0,0,"SQ52","SIA","A359",225.04407794,418.118536764,225.04407794,230.408959057,374.598642035,273.479439088,19.4166666667
0,1398.8388521,0,1074.08160752,1,519.5,2,0,0,0,5,0,0,0,29.85,10000.0,6.0,8.2368,0,0,0,0,0,0,0,"BA1389","BAW","A320",151.893979256,418.118536764,151.893979256,230.255833192,374.598642035,235.659128675,5.4
0,2811.0369372,0,1417.43726795,1,782.03,5,1,0,0,5,1,0,0,29.85,10000.0,6.0,8.2368,0,0,0,0,0,0,0,"VS109","VIR","A333",173.743664038,373.424173254,212.511978248,220.071313903,362.977053349,230.642985105,20.9333333333
1,2077.72972298,0,655.085138283,1,555.86,0,0,2,0,0,0,4,0,29.83,10000.0,4.0,6.1776,0,0,0,0,0,0,0,"FI440","ICE","B752",155.396420884,326.544844956,155.396420884,146.56757849,298.416559589,146.56757849,5.91666666667
0,1449.50299651,2,1074.08160752,1,615.43,3,0,0,0,3,0,0,0,29.85,10000.0,6.0,8.2368,0,0,0,0,0,0,0,"FR1145","RYR","B738",177.804694433,373.424173254,198.437966101,213.289343198,362.977053349,223.559738233,15.4666666667
0,1957.18891647,0,977.407659449,1,524.24,4,0,0,0,4,0,0,0,29.85,10000.0,6.0,8.2368,0,0,0,0,0,0,0,"LH2501","DLH","A320",155.617214716,373.424173254,189.724983253,202.14936254,362.977053349,207.384530596,17.7
1,1778.04649821,0,837.658433613,1,495.73,0,0,3,1,0,0,4,1,29.83,10000.0,3.0,4.1184,0,0,0,0,0,0,0,"FR5210","RYR","B738",188.95438544,342.168702227,218.097983515,208.15968956,313.095326757,221.159534762,8.91666666667
0,1094.40648257,2,822.871796941,1,576.73,5,2,0,0,4,0,0,0,29.85,10000.0,6.0,8.2368,0,0,0,0,0,0,0,"KL1082","KLM","B738",150.275787636,373.424173254,181.088914022,187.659932788,362.977053349,166.491446639,18.65
0,1382.24607798,2,729.92791283,1,497.03,4,1,0,0,5,0,0,0,29.85,10000.0,7.0,8.7516,0,0,0,0,0,0,0,"U21949","EZY","A320",131.260851953,373.424173254,141.016330195,141.577415605,362.977053349,157.379997117,16.7666666667
0,1607.97475513,0,1074.08160752,1,717.17,4,3,0,0,4,0,0,0,29.85,10000.0,7.0,8.7516,0,0,0,0,0,0,0,"SN2174","BEL","A319",95.9400303665,373.424173254,95.9400303665,134.841847202,362.977053349,154.226004307,16.2
0,2771.9354425,0,1417.43726795,1,890.16,4,3,0,0,4,0,0,0,29.85,10000.0,7.0,8.7516,0,0,0,0,0,0,0,"HU7904","CHH","A333",88.934529752,373.424173254,88.934529752,133.369612092,362.977053349,143.686247927,16.5833333333
0,2876.94791073,2,1417.43726795,1,818.7,4,3,0,0,4,2,0,0,29.85,10000.0,7.0,8.7516,0,0,0,0,0,0,0,"BY154","TOM","B788",103.621333717,441.761170267,260.590492845,129.619274217,390.308973117,200.80341152,14.7833333333
0,3112.53190082,2,2440.10649612,1,667.13,3,2,0,0,3,0,0,0,29.85,10000.0,7.0,8.2368,0,0,0,0,0,0,0,"MT4790","TCX","A321",175.125176036,437.610488433,243.935936061,132.029852894,421.488833337,252.263214453,16.3
0,2619.64122623,0,977.407659449,1,797.14,0,0,0,0,0,0,0,0,29.85,10000.0,7.0,8.2368,0,0,0,0,0,0,0,"TK1994","THY","B739",120.42770971,437.610488433,365.413570086,135.351748673,421.488833337,227.174049919,16.6333333333
0,3376.3928199,2,2125.16059575,1,820.83,6,2,0,0,4,0,0,0,29.85,10000.0,7.0,8.2368,0,0,0,0,0,0,0,"VS75","VIR","B744",179.88537431,437.610488433,243.205006539,141.753354013,421.488833337,263.114489795,25.6
0,1920.55468568,0,1417.43726795,1,494.44,3,2,0,0,4,1,0,0,29.85,10000.0,7.0,8.2368,0,0,0,0,0,0,0,"EI205","EIN","A320",167.341938222,477.199885914,258.417119524,143.884823966,447.659211339,310.949502256,14.0166666667
0,918.853912342,2,623.358156369,1,500.51,4,1,0,0,5,1,0,0,29.85,10000.0,7.0,8.2368,0,0,0,0,0,0,0,"FR5209","RYR","B738",163.247117976,441.276499081,240.187327412,151.718628619,407.350336168,242.061631737,16.1333333333
1,2045.6436329,0,0,1,620.7,0,0,2,0,0,0,3,0,29.85,10000.0,5.0,6.1776,0,0,0,0,0,0,0,"OS463","AUA","E190",173.637758232,352.529933444,173.637758232,242.427594957,335.601799044,274.609033151,5.85
1,1797.27553679,0,789.781958806,1,660.97,0,0,0,0,0,0,4,0,29.85,10000.0,7.0,8.7516,0,0,0,0,0,0,0,"FR4777","RYR","B738",103.621333717,373.424173254,103.621333717,129.619274217,362.977053349,146.673158485,4.2
1,2149.41305062,0,712.844693937,1,454.35,0,0,0,0,0,0,0,0,29.74,10000.0,3.0,3.6036,0,0,0,0,0,0,0,"QR27","QTR","B788",156.577464013,296.39848841,296.39848841,173.39101308,337.668550142,263.851519038,6.0
1,2251.96017002,0,1502.62665274,1,742.51,0,0,1,0,0,0,1,0,29.85,10000.0,6.0,7.2072,0,0,0,0,0,0,0,"VY8734","VLG","A320",195.255667707,338.856775968,221.033417977,247.007945243,340.512739098,213.57766848,4.23333333333
0,3103.4149511,4,1417.43726795,1,928.29,2,1,0,0,1,0,0,0,29.85,10000.0,7.0,8.2368,0,0,0,0,0,0,0,"SQ51","SIA","A359",159.339415349,437.610488433,313.534636492,127.639722858,421.488833337,240.31269529,17.4166666667
0,1525.59672668,0,1074.08160752,1,543.48,0,0,0,0,0,0,0,0,29.85,10000.0,6.0,6.1776,0,0,0,0,0,0,0,"BA1395","BAW","A320",139.000568082,441.276499081,213.387502922,149.169991715,407.350336168,228.29625473,12.7166666667
0,2826.89261447,2,1417.43726795,1,920.87,1,0,0,0,1,0,0,0,29.85,10000.0,6.0,6.1776,0,0,0,0,0,0,0,"FI441","ICE","B752",127.35692477,441.276499081,211.003091579,151.241050403,407.350336168,189.172514901,14.7333333333
0,3368.09776625,2,1971.96923773,1,892.07,2,1,0,0,2,0,0,0,29.85,10000.0,6.0,6.1776,0,0,0,0,0,0,0,"DL221","DAL","B752",127.540457189,441.276499081,126.803326067,153.712915749,407.350336168,192.610222795,12.5
0,1009.29422062,0,756.386081791,1,532.69,1,1,0,0,2,0,0,0,29.85,10000.0,7.0,6.6924,0,0,0,0,0,0,0,"FR4776","RYR","B738",160.338373213,464.58670009,257.842372612,161.792745594,426.829444128,235.614937767,8.41666666667
0,1920.55468568,0,1417.43726795,1,494.44,2,2,0,0,1,1,0,0,29.85,10000.0,7.0,6.6924,0,0,0,0,0,0,0,"DY1349","NAX","B738",155.051952543,464.58670009,236.54283107,161.196945383,426.829444128,238.365079241,11.75
1,1715.01250233,0,837.658433613,1,489.43,0,0,1,1,0,0,1,1,29.85,10000.0,6.0,7.2072,0,0,0,0,0,0,0,"FR3205","RYR","B738",195.255667707,405.367178242,296.242164777,247.007945243,365.956011599,254.872055008,4.13333333333
0,2568.99810651,0,977.407659449,1,797.16,1,0,0,0,0,0,0,0,29.85,10000.0,7.0,6.6924,0,0,0,0,0,0,0,"SK4608","SAS","B737",172.930851238,420.393513305,280.500650686,155.96570966,431.077341786,203.651988376,13.6833333333
0,1564.74034864,0,1169.95752133,1,482.24,0,0,0,0,1,0,0,0,29.85,10000.0,7.0,6.6924,0,0,0,0,0,0,0,"U21975","EZY","A320",186.486496085,420.393513305,264.160388835,156.921710428,431.077341786,208.724703655,8.51666666667
1,1675.17626981,0,752.886522461,1,408.48,0,0,1,0,0,0,5,0,29.85,10000.0,7.0,8.2368,0,0,0,0,0,0,0,"KL1083","KLM","B738",167.341938222,437.610488433,167.341938222,143.884823966,421.488833337,266.377754154,2.73333333333
0,2140.68884358,2,1989.71969315,1,586.11,0,0,0,0,0,0,0,0,29.85,10000.0,7.0,6.6924,0,0,0,0,0,0,0,"U21963","EZY","A320",184.857758419,420.393513305,192.011008678,156.199107804,431.077341786,214.276919874,12.7
1,1959.79766695,0,970.629457785,1,494.4,0,0,4,0,0,0,6,0,29.85,10000.0,6.0,8.2368,0,0,0,0,0,0,0,"FR4006","RYR","B738",173.743664038,418.118536764,173.743664038,220.071313903,374.598642035,220.071313903,6.36666666667
0,1129.20502035,2,822.871796941,1,551.01,1,0,0,0,1,0,0,0,29.85,10000.0,7.0,6.6924,0,0,0,0,0,0,0,"VY8735","VLG","A320",164.679829491,420.393513305,193.032351488,159.865891017,431.077341786,225.43736205,9.33333333333
0,2825.01528314,0,1417.43726795,1,812.44,2,1,0,0,2,0,0,0,29.85,10000.0,7.0,6.6924,0,0,0,0,0,0,0,"OS464","AUA","E190",156.186787405,420.393513305,193.24637292,158.262580309,431.077341786,225.539158487,11.3666666667
0,2423.29437314,0,1417.43726795,1,770.21,1,0,0,0,1,0,0,0,29.85,10000.0,7.0,6.6924,0,0,0,0,0,0,0,"ZB604","MON","A320",181.910572179,381.862859926,208.071753613,177.420711709,409.736674179,236.116071224,5.56666666667
0,1796.41965528,0,1417.43726795,1,450.1,3,1,0,0,0,0,0,0,29.83,10000.0,7.0,5.148,0,0,0,0,0,0,0,"EK18","UAE","A388",231.425738266,381.862859926,258.390851886,208.956117176,409.736674179,225.200930282,19.2666666667
1,1778.61425619,0,836.489342049,1,550.64,0,0,0,0,0,0,1,0,29.85,10000.0,7.0,6.6924,0,0,0,0,0,0,0,"AF1068","AFR","A318",155.051952543,441.276499081,153.289018474,161.196945383,407.350336168,201.736354488,3.26666666667
0,1111.75556811,2,756.386081791,1,569.8,0,1,0,0,1,0,0,0,29.83,10000.0,7.0,5.148,0,0,0,0,0,0,0,"FR4332","RYR","B738",213.328322943,381.862859926,243.327171454,199.093040681,409.736674179,218.179761471,7.73333333333
0,1957.18891647,0,977.407659449,1,524.24,1,0,0,0,1,0,0,0,29.83,10000.0,7.0,5.148,0,0,0,0,0,0,0,"LH943","DLH","A320",208.368986786,338.12636908,277.012588968,186.524408138,407.663127497,229.461580574,9.91666666667
0,1080.09701713,0,822.871796941,1,551.73,0,0,0,0,2,0,0,0,29.83,10000.0,7.0,5.148,0,0,0,0,0,0,0,"KL1084","KLM","B738",223.644453993,338.12636908,252.774822768,189.915620699,407.663127497,230.423288191,6.51666666667
0,884.043100378,0,623.358156369,1,504.21,3,0,0,0,3,0,0,0,29.83,10000.0,7.0,5.148,0,0,0,0,0,0,0,"FR3234","RYR","B738",207.086197772,338.12636908,198.859111831,194.498384976,407.663127497,228.624981859,13.1333333333
0,1525.59672668,0,1074.08160752,1,543.48,1,0,0,0,1,0,0,0,29.83,10000.0,7.0,5.148,0,0,0,0,0,0,0,"BA1375","BAW","A320",133.484314561,338.12636908,193.673742217,182.455026414,407.663127497,218.500456835,10.0166666667
0,2081.11851109,0,1417.43726795,1,494.85,2,1,0,0,2,0,0,0,29.83,10000.0,7.0,5.148,0,0,0,0,0,0,0,"EI3325","STK","AT76",145.297525586,338.12636908,195.382608966,179.312924264,407.663127497,221.632414579,15.0666666667
1,2155.58397643,0,580.094637068,1,624.42,0,0,2,2,0,0,5,2,29.85,10000.0,7.0,8.7516,0,0,0,0,0,0,0,"ZB653","MON","A320",120.42770971,441.761170267,283.023973051,135.351748673,390.308973117,189.482001709,4.21666666667
1,2174.8773603,0,655.085138283,1,473.18,0,0,1,1,0,0,4,1,29.85,10000.0,7.0,8.7516,0,0,0,0,0,0,0,"ZB581","MON","A321",103.621333717,389.072188167,167.090754088,129.619274217,371.936344965,174.089834055,4.13333333333
0,1920.55468568,2,1417.43726795,1,494.46,1,0,0,0,1,0,0,0,29.83,10000.0,7.0,6.1776,0,0,0,0,0,0,0,"U21985","EZY","A319",144.170693372,391.78717625,183.999720682,176.269840079,416.531837665,218.387271725,10.0333333333
0,1003.88787657,0,623.358156369,1,499.23,2,0,0,0,1,0,0,0,29.83,10000.0,7.0,6.1776,0,0,0,0,0,0,0,"FR3218","RYR","B738",142.981457836,391.78717625,189.13444523,183.312955914,416.531837665,193.99677853,9.48333333333
0,1094.40648257,2,822.871796941,1,576.73,1,0,0,0,2,0,0,0,29.83,10000.0,7.0,6.1776,0,0,0,0,0,0,0,"AF1069","AFR","A318",131.00432509,391.78717625,196.843484758,169.045261431,416.531837665,195.258613488,5.96666666667
0,1309.91753392,0,634.051999021,1,554.05,1,0,0,0,1,0,0,0,29.83,10000.0,7.0,6.1776,0,0,0,0,0,0,0,"U21881","EZY","A320",154.225755981,391.78717625,203.06633501,143.855035271,416.531837665,199.224471988,9.63333333333
1,2148.45671704,0,0,1,540.07,0,0,2,0,0,0,4,0,29.8,10000.0,3.0,5.148,0,0,0,0,0,0,0,"EY21","ETD","A332",215.377906878,274.880734524,215.377906878,184.527128065,317.935087527,242.246344801,5.06666666667
0,1560.66962736,0,1074.08160752,1,717.79,0,1,0,0,0,1,0,0,29.83,10000.0,7.0,5.6628,0,0,0,0,0,0,0,"U22922","EZY","A319",150.960109792,380.1848492,220.62706616,148.128817689,422.385774645,202.313393421,8.63333333333
0,1525.59672668,0,1074.08160752,1,543.48,0,0,0,0,0,0,0,0,29.83,10000.0,8.0,6.1776,0,0,0,0,0,0,0,"BA1399","BAW","A320",159.489151573,406.810061131,284.994494433,151.829922472,413.601787218,240.918989595,9.8
0,2158.81914644,0,1982.39870897,1,575.7,1,0,0,0,1,0,0,0,29.83,10000.0,8.0,6.1776,0,0,0,0,0,0,0,"U21845","EZY","A319",152.340296541,406.810061131,279.445105332,147.660877188,413.601787218,241.255720171,9.0
1,1300.81681216,0,756.763163946,1,271.29,0,0,0,0,0,0,2,0,29.83,10000.0,7.0,5.148,0,0,0,0,0,0,0,"U21950","EZY","A320",208.368986786,381.862859926,247.882220193,186.524408138,409.736674179,220.564296556,3.3
0,1398.8388521,2,1074.08160752,1,553.58,0,0,0,0,0,0,0,0,29.83,10000.0,8.0,6.1776,0,0,0,0,0,0,0,"FR3952","RYR","B738",179.142430538,406.810061131,300.223344407,155.073377814,413.601787218,251.429866095,6.36666666667
0,1061.56065937,2,756.386081791,1,533.91,2,2,0,0,1,0,0,0,29.83,10000.0,8.0,6.1776,0,0,0,0,0,0,0,"FR561","RYR","B738",186.400996103,406.810061131,246.873502819,170.313376042,413.601787218,233.750284489,19.35
0,3036.40038977,0,1417.43726795,1,927.91,1,2,0,0,2,0,0,0,29.83,10000.0,8.0,6.1776,0,0,0,0,0,0,0,"QR28","QTR","B788",170.177679566,406.810061131,221.691197274,160.568894679,413.601787218,220.094645035,13.2833333333
0,2900.33944502,0,1417.43726795,1,928.13,2,2,0,0,2,2,0,0,29.83,10000.0,7.0,5.6628,0,0,0,0,0,0,0,"ZB654","MON","A320",179.740617094,425.398419357,261.768455833,169.614884333,381.762394218,280.99590012,17.9833333333
1,551.280162349,0,0,1,277.28,0,0,2,1,0,0,5,1,29.85,10000.0,7.0,8.2368,0,0,0,0,0,0,0,"FR2132","RYR","B738",163.247117976,477.199885914,250.183690503,151.718628619,447.659211339,281.859163497,4.3
0,3312.07121531,2,2065.67568142,1,930.43,1,0,0,0,1,0,0,0,29.83,10000.0,7.0,5.6628,0,0,0,0,0,0,0,"BY54","TOM","B788",180.86185039,425.398419357,250.081734462,166.601073465,381.762394218,248.47761864,11.6166666667
0,1726.46678437,0,817.745901882,1,403.51,0,2,0,0,0,1,0,0,29.83,10000.0,7.0,5.148,0,0,0,0,0,0,0,"U21951","EZY","A320",189.910838472,382.037509322,286.355666805,184.526634505,386.912342786,233.04814195,11.7666666667
0,1899.75679395,0,1078.7794131,1,378.06,1,2,0,0,1,2,0,0,29.83,10000.0,7.0,5.148,0,0,0,0,0,0,0,"EW1345","EWG","A320",175.313301224,352.336372995,222.155773677,180.857148664,366.260611097,241.962114755,11.4333333333
1,1728.52458232,2,1355.29830939,1,358.79,0,0,1,0,0,0,3,1,29.83,10000.0,8.0,6.1776,0,0,0,0,0,0,0,"KL1093","KLM","B739",179.740617094,407.760011271,213.266424002,169.614884333,394.811435598,246.355764667,3.58333333333
1,2253.94114047,2,1622.49797082,1,487.69,0,0,0,0,0,0,0,0,29.83,10000.0,7.0,5.6628,0,0,0,0,0,0,0,"FR3504","RYR","B738",150.960109792,391.78717625,202.636387784,148.128817689,416.531837665,173.403540578,4.63333333333
1,1677.23896287,0,1133.74252001,1,530.73,0,0,0,0,0,0,0,0,29.83,10000.0,7.0,5.148,0,0,0,0,0,0,0,"FR556","RYR","B738",189.910838472,425.398419357,296.132278157,184.526634505,381.762394218,258.911737715,9.33333333333
1,1512.27345627,0,0,1,391.49,0,0,1,0,0,0,1,0,29.83,10000.0,7.0,5.6628,0,0,0,0,0,0,0,"LH2502","DLH","A320",159.489151573,380.1848492,218.498092796,151.829922472,422.385774645,203.816269013,3.45
0,1817.44348924,0,0,1,505.21,0,1,0,0,0,0,0,0,29.83,8000.0,6.0,5.148,1,0,0,0,0,0,0,"BA1403","BAW","A320",197.572995297,329.295577859,230.736294999,183.875337431,368.052819495,263.434286578,10.1166666667
0,1922.02285339,2,1247.39100502,1,449.35,2,0,0,0,2,0,0,0,29.85,7000.0,6.0,5.148,1,0,0,0,0,0,0,"FR557","RYR","B738",191.447667166,388.456108458,279.338941681,194.510331232,398.108059864,255.032045914,12.9
0,1984.14988688,0,866.249197354,1,481.13,1,1,0,0,2,1,0,0,29.83,8000.0,6.0,5.148,1,0,0,0,0,0,0,"FR4116","RYR","B738",188.550169429,388.456108458,290.63057394,184.706009909,398.108059864,256.393173808,8.21666666667
0,1824.39868649,0,949.049037893,1,342.5,2,1,0,0,1,1,0,0,29.83,8000.0,6.0,5.148,1,0,0,0,0,0,0,"FR3503","RYR","B738",187.785239094,388.456108458,325.201070236,183.762928094,398.108059864,288.120673776,11.05
1,1268.90046987,0,703.725030608,1,255.51,0,0,2,0,0,0,3,0,29.85,10000.0,7.0,6.6924,0,0,0,0,0,0,0,"U21902","EZY","A320",181.910572179,420.393513305,181.910572179,177.420711709,431.077341786,231.205611433,3.98333333333
0,1746.98802725,0,631.494038414,1,292.69,0,0,0,0,0,0,0,0,29.85,7000.0,6.0,5.148,1,0,0,0,0,0,0,"U21811","EZY","A320",179.823160149,388.456108458,305.694414281,184.86699931,398.108059864,264.413112429,9.15
0,2467.090392,0,1078.7794131,1,651.06,1,0,0,0,1,0,0,0,29.85,7000.0,6.0,5.148,1,0,0,0,0,0,0,"SK542","SAS","A319",188.663646305,388.456108458,279.252713617,181.988473765,398.108059864,254.994504308,13.7
0,1808.09629508,0,1162.38318175,1,394.52,2,0,0,0,3,0,0,0,29.85,7000.0,6.0,5.148,1,0,0,0,0,0,0,"EI211","EIN","A320",182.490812346,388.456108458,182.490812346,185.520490888,398.108059864,236.560693143,8.7
0,2005.43942944,0,1164.59116448,1,672.82,3,0,0,0,2,0,0,0,29.85,7000.0,6.0,5.148,1,0,0,0,0,0,0,"FR3187","RYR","B738",185.316781028,388.456108458,185.316781028,186.551010061,398.108059864,255.258925632,13.2833333333
1,2018.68132111,0,0,1,633.83,0,0,2,0,0,0,3,0,29.85,10000.0,6.0,7.2072,0,0,0,0,0,0,0,"PK701","PIA","B77W",195.255667707,354.800501763,238.422933231,247.007945243,350.062780339,206.030345731,7.68333333333
0,1684.37152324,0,1157.69331713,1,336.4,1,1,0,0,0,1,0,0,29.85,7000.0,5.0,3.6036,1,0,0,0,0,0,0,"SN2178","BEL","A319",175.760506805,365.224547,210.819205338,177.791833477,395.311483178,245.035959478,9.66666666667
0,1907.24782639,0,982.925642347,1,484.29,0,0,0,0,1,0,0,0,29.85,7000.0,5.0,3.6036,1,0,0,0,0,0,0,"LH2503","DLH","A320",172.424042153,365.224547,209.652353205,180.543844229,395.311483178,244.495647443,7.13333333333
0,2294.65654415,0,771.178403464,1,603.18,0,0,0,0,0,0,0,0,29.85,7000.0,5.0,3.6036,1,0,0,0,0,0,0,"LH947","DLH","A321",189.882362145,365.224547,233.327787399,190.665014656,395.311483178,209.322284214,11.9166666667
0,468.841557841,0,0,1,122.05,0,0,0,0,0,0,0,0,29.85,7000.0,5.0,4.1184,1,0,0,0,0,0,0,"U21835","EZY","A320",198.59527644,365.224547,241.644683599,191.956028734,395.311483178,212.067747972,2.75
0,2511.565984,0,1078.7794131,1,650.98,0,3,0,0,0,2,0,0,29.85,7000.0,5.0,4.1184,1,0,0,0,0,0,0,"TK1996","THY","A321",202.498022258,357.572122712,221.963221822,192.494417302,354.954247853,215.807787514,14.7333333333
1,1863.5910064,0,1265.58967694,1,330.22,0,0,1,0,0,0,2,0,29.83,10000.0,7.0,6.1776,0,0,0,0,0,0,0,"MT1723","TCX","A321",144.170693372,338.12636908,144.170693372,176.269840079,407.663127497,210.59164117,4.7
0,1899.75679395,0,1078.7794131,1,378.06,1,0,0,0,1,0,0,0,29.85,7000.0,5.0,4.1184,1,0,0,0,0,0,0,"LX381","SWR","A320",195.026246079,312.029432107,183.155462076,185.393376442,320.662504983,212.400072837,7.08333333333
0,2644.34167124,0,1078.7794131,1,657.73,0,0,0,0,0,0,0,0,29.85,6000.0,5.0,5.6628,1,0,0,0,0,0,0,"PK710","PIA","B772",213.81737191,312.029432107,202.698086062,193.120707032,320.662504983,218.437452717,8.85
1,2445.46405049,0,1683.47415172,1,558.76,0,0,0,0,0,0,1,0,29.83,8000.0,6.0,5.148,1,0,0,0,0,0,0,"FR3219","RYR","B738",187.785239094,329.295577859,230.725150148,183.762928094,368.052819495,258.540408476,3.95
1,2124.08264631,0,0,1,664.41,0,0,0,0,0,0,0,0,29.85,7000.0,6.0,5.148,1,0,0,0,0,0,0,"EW4348","EWG","A319",175.760506805,388.456108458,175.760506805,177.791833477,398.108059864,240.727460543,5.8
0,1819.55872878,2,681.189229863,1,431.93,0,0,0,0,0,0,0,0,29.85,6000.0,5.0,5.6628,1,0,0,0,0,0,0,"U2137","EZY","A319",220.102267601,312.029432107,212.050939786,204.992314873,320.662504983,211.694905032,11.5666666667
0,1944.93407842,2,866.249197354,1,604.02,0,1,0,0,0,0,0,0,29.85,10000.0,5.0,5.148,1,0,0,0,0,0,0,"AF1169","AFR","A320",213.052659961,277.542125599,253.27963501,205.8239682,332.999117028,227.9311373,6.9
1,1324.85824195,0,703.725030608,1,255.35,0,0,0,0,0,0,0,0,29.83,8000.0,6.0,5.148,1,0,0,0,0,0,0,"U21964","EZY","A320",197.572995297,352.336372995,223.131810576,183.875337431,366.260611097,236.606772519,4.1
0,2293.57228987,2,1736.52372989,1,438.89,0,1,0,0,0,1,0,0,29.85,10000.0,5.0,5.148,1,0,0,0,0,0,0,"EY22","ETD","A332",235.329992942,335.794363088,359.073416244,218.9140076,357.74217763,285.562178015,12.6666666667
0,2871.36820647,0,1417.43726795,1,920.99,2,1,0,0,1,1,0,0,29.85,10000.0,5.0,5.148,1,0,0,0,0,0,0,"EW4349","EWG","A319",237.450636364,335.794363088,363.825604974,216.238441222,357.74217763,280.9326189,14.8
0,884.043100378,2,623.358156369,1,499.97,1,1,0,0,2,1,0,0,29.83,10000.0,5.0,4.1184,1,0,0,0,0,0,0,"FR3222","RYR","B738",222.612717595,335.794363088,313.29421996,218.215044753,357.74217763,283.286927485,6.81666666667
0,2816.09369647,2,1417.43726795,1,819.01,4,0,0,0,3,0,0,0,29.83,10000.0,5.0,4.1184,1,0,0,0,0,0,0,"PK702","PIA","B77W",188.791278659,335.794363088,282.857014013,204.44677313,357.74217763,286.713504569,14.0833333333
0,918.853912342,2,623.358156369,1,500.51,2,0,0,0,4,0,0,0,29.83,10000.0,5.0,4.1184,1,0,0,0,0,0,0,"FR2141","RYR","B738",190.634284078,335.794363088,190.634284078,212.98213851,357.74217763,274.853850161,4.96666666667
1,488.246166472,2,0,1,292.99,0,0,0,1,0,0,1,1,29.85,7000.0,5.0,4.1184,1,0,0,0,0,0,0,"FR3215","RYR","B738",195.026246079,357.572122712,202.58263959,185.393376442,354.954247853,217.955213495,5.11666666667
0,2869.49087514,0,1417.43726795,1,812.36,4,0,0,0,3,0,0,0,29.83,10000.0,5.0,4.1184,1,0,0,0,0,0,0,"SK2550","SAS","B738",197.32103122,335.794363088,177.602037157,205.18684559,357.74217763,279.889340227,11.55
0,1965.55441741,2,1417.43726795,1,494.57,5,0,0,0,5,0,0,0,29.83,10000.0,5.0,4.1184,1,0,0,0,0,0,0,"EI213","EIN","A320",191.420813449,335.794363088,191.420813449,214.435724907,357.74217763,277.623209211,11.5833333333
0,2259.55901643,0,1417.43726795,1,648.07,3,0,0,0,3,0,0,0,29.83,10000.0,5.0,4.1184,1,0,0,0,0,0,0,"EW1347","EWG","A320",186.556170617,335.794363088,186.556170617,204.584444106,357.74217763,249.925195289,11.2333333333
1,1912.87117199,0,514.664005883,1,589.12,0,0,1,1,0,0,3,0,29.83,10000.0,8.0,6.1776,0,0,0,0,0,0,0,"BY2337","TOM","B738",179.740617094,406.810061131,179.740617094,169.614884333,413.601787218,232.367555763,5.91666666667
0,1061.56065937,2,756.386081791,1,533.91,0,0,0,0,0,0,0,0,29.83,10000.0,5.0,4.1184,1,0,0,0,0,0,0,"FR3501","RYR","B738",200.848013125,335.794363088,200.848013125,194.819645892,357.74217763,241.852513569,9.73333333333
